Date,Open,High,Low,Close,Volume,Adj Close
2016-09-12,67.910004,70.739998,67.839996,70.449997,5310900,70.303275
2016-09-09,70.940002,70.940002,68.459999,68.459999,7292900,68.317421
2016-09-08,72.010002,72.209999,71.699997,71.959999,1904900,71.810132
2016-09-07,72.129997,72.410004,71.809998,72.300003,1652500,72.149428
2016-09-06,72.089996,72.32,71.519997,72.290001,1414800,72.139446
2016-09-02,71.849998,72.190002,71.419998,71.839996,2491500,71.690379
2016-09-01,71.220001,71.440002,70.339996,71.209999,5139400,71.061694
2016-08-31,71.389999,71.449997,70.610001,71.230003,2517400,71.081656
2016-08-30,71.800003,72.00,71.199997,71.599998,1039100,71.450881
2016-08-29,71.279999,72.059998,71.230003,71.849998,1104800,71.70036
2016-08-26,71.589996,72.370003,70.50,71.169998,4715800,71.021776
2016-08-25,71.25,71.760002,71.129997,71.459999,1706000,71.311173
2016-08-24,72.169998,72.239998,71.230003,71.589996,2468500,71.4409
2016-08-23,72.459999,72.709999,72.25,72.25,1313300,72.099529
2016-08-22,71.82,72.18,71.540001,72.010002,1651200,71.860031
2016-08-19,71.849998,72.160004,71.50,72.040001,1392400,71.889967
2016-08-18,71.879997,72.25,71.809998,72.230003,1186900,72.079574
2016-08-17,71.669998,72.010002,71.019997,71.889999,2290500,71.740278
2016-08-16,72.050003,72.120003,71.650002,71.669998,1963800,71.520735
2016-08-15,72.260002,72.660004,72.25,72.389999,979200,72.239237
2016-08-12,71.849998,72.150002,71.68,71.980003,1580400,71.830094
2016-08-11,71.849998,72.300003,71.660004,72.099998,1234700,71.94984
2016-08-10,71.910004,71.949997,71.18,71.480003,2686100,71.331136
2016-08-09,71.790001,72.190002,71.559998,71.790001,1170800,71.640488
2016-08-08,71.980003,72.040001,71.529999,71.75,894200,71.60057
2016-08-05,71.209999,71.839996,71.110001,71.779999,1361200,71.630506
2016-08-04,70.589996,70.900002,70.300003,70.650002,989200,70.502863
2016-08-03,70.029999,70.559998,69.839996,70.559998,1428600,70.413046
2016-08-02,70.830002,70.949997,69.470001,70.139999,2318900,69.993923
2016-08-01,71.190002,71.480003,70.68,71.019997,1472900,70.872087
2016-07-29,70.730003,71.419998,70.519997,71.160004,1766300,71.011803
2016-07-28,70.620003,71.150002,70.269997,70.910004,1335000,70.762323
2016-07-27,71.230003,71.260002,70.18,70.760002,2655200,70.612634
2016-07-26,70.800003,71.190002,70.279999,70.910004,2095400,70.762323
2016-07-25,71.080002,71.129997,70.419998,70.900002,1538700,70.752342
2016-07-22,70.699997,71.290001,70.510002,71.279999,1937700,71.131548
2016-07-21,71.07,71.230003,70.279999,70.589996,1762900,70.442982
2016-07-20,70.93,71.330002,70.599998,71.169998,1872300,71.021776
2016-07-19,70.400002,70.589996,70.220001,70.559998,1625700,70.413046
2016-07-18,70.440002,70.849998,70.239998,70.730003,1731800,70.582698
2016-07-15,70.959999,70.970001,70.00,70.360001,2793300,70.213466
2016-07-14,70.720001,70.889999,70.230003,70.510002,4566600,70.363155
2016-07-13,70.089996,70.099998,69.379997,69.739998,2262800,69.594754
2016-07-12,69.50,70.00,69.330002,69.779999,2404300,69.634672
2016-07-11,68.68,69.199997,68.50,68.800003,3051000,68.656717
2016-07-08,67.279999,68.470001,67.120003,68.290001,4013100,68.147777
2016-07-07,66.559998,67.029999,65.779999,66.300003,4807800,66.161924
2016-07-06,65.25,66.50,64.779999,66.410004,4355300,66.271695
2016-07-05,66.00,66.040001,65.190002,65.629997,3863000,65.493313
2016-07-01,66.239998,66.949997,66.220001,66.57,2857200,66.431358
2016-06-30,64.900002,66.349998,64.489998,66.260002,3974700,66.122006
2016-06-29,63.419998,64.709999,63.380001,64.57,5048500,64.435523
2016-06-28,61.419998,62.43,61.18,62.389999,5632900,62.260063
2016-06-27,61.529999,61.529999,59.700001,60.23,9412900,60.104562
2016-06-24,62.720001,64.860001,62.209999,62.43,11053200,62.299981
2016-06-23,66.68,67.360001,66.379997,67.32,2477900,67.179796
2016-06-22,66.010002,66.529999,65.540001,65.639999,2126800,65.503295
2016-06-21,65.870003,66.25,65.550003,65.949997,3773100,65.725828
2016-06-20,66.199997,66.68,65.519997,65.57,4555100,65.347122
2016-06-17,65.18,65.190002,64.279999,64.75,3163800,64.52991
2016-06-16,64.199997,65.360001,63.490002,65.269997,4023300,65.048139
2016-06-15,65.330002,65.779999,64.709999,64.860001,2911500,64.639537
2016-06-14,65.019997,65.470001,64.32,65.07,4147100,64.848822
2016-06-13,65.900002,66.519997,65.239998,65.32,2302500,65.097972
2016-06-10,66.599998,66.830002,65.919998,66.360001,3633100,66.134438
2016-06-09,67.25,67.709999,67.050003,67.610001,2006700,67.380189
2016-06-08,67.480003,67.900002,67.400002,67.790001,1319500,67.559578
2016-06-07,67.279999,67.790001,67.25,67.360001,1241000,67.131039
2016-06-06,66.779999,67.419998,66.639999,67.190002,1913300,66.961619
2016-06-03,66.480003,66.75,65.580002,66.480003,3011800,66.254033
2016-06-02,66.199997,66.900002,65.839996,66.900002,2004200,66.672603
2016-06-01,65.75,66.620003,65.620003,66.510002,1349100,66.28393
2016-05-31,66.669998,66.769997,65.800003,66.239998,2250900,66.014843
2016-05-27,66.040001,66.459999,66.010002,66.43,1913400,66.2042
2016-05-26,66.010002,66.150002,65.68,65.889999,1090400,65.666034
2016-05-25,65.489998,66.18,65.480003,65.82,3055300,65.596273
2016-05-24,63.98,65.230003,63.950001,64.970001,1523900,64.749163
2016-05-23,63.549999,63.75,63.220001,63.34,951900,63.124703
2016-05-20,63.200001,63.919998,63.16,63.50,2249000,63.284159
2016-05-19,62.639999,62.950001,61.860001,62.779999,3399200,62.566605
2016-05-18,62.889999,64.040001,62.400002,63.220001,3774800,63.005112
2016-05-17,64.139999,64.349998,62.779999,63.200001,2508200,62.985179
2016-05-16,63.259998,64.709999,63.200001,64.349998,1826700,64.131268
2016-05-13,64.00,64.419998,62.889999,63.130001,2614300,62.915418
2016-05-12,64.699997,64.800003,63.50,64.260002,2719500,64.041578
2016-05-11,65.080002,65.360001,64.220001,64.220001,2128800,64.001713
2016-05-10,64.379997,65.440002,64.309998,65.410004,1576000,65.18767
2016-05-09,63.630001,64.160004,63.529999,63.889999,1669300,63.672833
2016-05-06,62.740002,63.790001,62.619999,63.740002,2493800,63.523345
2016-05-05,63.669998,63.919998,62.98,63.330002,2504000,63.114738
2016-05-04,63.310001,63.849998,62.950001,63.279999,4777300,63.064905
2016-05-03,64.230003,64.43,63.50,64.029999,4989400,63.812356
2016-05-02,64.529999,65.309998,64.230003,65.160004,3369300,64.93852
2016-04-29,64.419998,64.660004,63.349998,64.199997,5864700,63.981776
2016-04-28,65.519997,66.32,64.559998,64.919998,4283300,64.69933
2016-04-27,65.540001,66.360001,65.25,66.089996,3304800,65.865352
2016-04-26,65.860001,66.160004,65.449997,65.809998,2077800,65.586305
2016-04-25,65.370003,65.589996,64.93,65.57,2382800,65.347122
2016-04-22,65.589996,66.029999,65.169998,65.870003,2646600,65.646106
2016-04-21,66.519997,66.639999,65.639999,65.809998,4010700,65.586305
2016-04-20,66.489998,67.07,66.110001,66.540001,3043400,66.313827
2016-04-19,66.330002,66.620003,65.830002,66.389999,3444400,66.164335
2016-04-18,64.629997,66.029999,64.620003,66.00,2519000,65.775661
2016-04-15,65.209999,65.330002,64.879997,65.07,2800700,64.848822
2016-04-14,65.300003,65.610001,65.00,65.25,2716400,65.02821
2016-04-13,64.599998,65.300003,64.529999,65.239998,4171600,65.018242
2016-04-12,62.91,64.160004,62.599998,64.00,4024900,63.782459
2016-04-11,63.580002,64.040001,62.73,62.790001,3922900,62.576573
2016-04-08,63.619999,63.919998,62.709999,63.130001,3763000,62.915418
2016-04-07,63.50,63.75,62.23,62.740002,4254600,62.526744
2016-04-06,62.990002,64.339996,62.799999,64.279999,3717300,64.061506
2016-04-05,63.209999,63.59,62.740002,62.959999,3526900,62.745993
2016-04-04,64.599998,64.730003,63.990002,64.230003,3103000,64.011681
2016-04-01,63.049999,64.760002,62.82,64.639999,2861300,64.420283
2016-03-31,64.019997,64.32,63.66,63.82,2414400,63.603071
2016-03-30,64.269997,64.610001,63.82,64.110001,3323000,63.892086
2016-03-29,62.099998,63.599998,61.869999,63.599998,3384000,63.383817
2016-03-28,62.630001,62.759998,62.060001,62.369999,2562800,62.157999
2016-03-24,61.610001,62.34,61.470001,62.32,2587400,62.108169
2016-03-23,62.919998,63.049999,62.240002,62.400002,3040300,62.187899
2016-03-22,62.84,63.77,62.740002,63.330002,2625200,63.114738
2016-03-21,63.040001,63.580002,62.889999,63.41,2281200,63.194465
2016-03-18,63.09,63.490002,62.900002,63.25,3133800,63.035009
2016-03-17,61.93,63.110001,61.639999,62.740002,3334500,62.526744
2016-03-16,60.889999,62.25,60.889999,61.990002,3806000,61.779293
2016-03-15,60.700001,61.290001,60.580002,61.290001,2542300,61.081672
2016-03-14,61.25,61.799999,61.02,61.419998,2297500,61.211227
2016-03-11,60.700001,61.650002,60.66,61.630001,3624200,61.420516
2016-03-10,60.060001,60.599998,58.41,59.650002,6152100,59.447247
2016-03-09,59.580002,59.849998,59.040001,59.59,3723200,59.387449
2016-03-08,59.580002,59.939999,58.900002,58.990002,4231900,58.78949
2016-03-07,59.57,60.630001,59.560001,60.369999,3215900,60.164797
2016-03-04,60.00,60.790001,59.43,60.189999,4648800,59.985408
2016-03-03,59.279999,59.869999,58.869999,59.830002,3399400,59.626635
2016-03-02,58.669998,59.43,58.369999,59.419998,5382100,59.218025
2016-03-01,57.09,58.91,56.75,58.889999,5120900,58.689828
2016-02-29,57.139999,57.779999,56.119999,56.119999,4597100,55.929243
2016-02-26,58.029999,58.049999,57.02,57.130001,6267200,56.935812
2016-02-25,56.360001,57.400002,55.82,57.400002,5437700,57.204895
2016-02-24,54.560001,56.209999,53.790001,56.060001,7324600,55.869449
2016-02-23,56.459999,56.689999,55.459999,55.59,3343700,55.401046
2016-02-22,56.419998,57.07,56.400002,56.939999,3602900,56.746455
2016-02-19,54.860001,55.470001,54.48,55.349998,4152300,55.16186
2016-02-18,56.040001,56.110001,55.200001,55.41,3160300,55.221657
2016-02-17,54.900002,56.130001,54.830002,55.860001,5590900,55.670128
2016-02-16,53.639999,54.119999,52.93,54.07,5580300,53.886212
2016-02-12,51.400002,52.369999,50.889999,52.34,5594500,52.162093
2016-02-11,49.990002,50.959999,49.310001,50.34,9786100,50.168891
2016-02-10,52.240002,53.310001,51.540001,51.599998,6178100,51.424606
2016-02-09,50.540001,52.540001,50.48,51.66,7578500,51.484404
2016-02-08,51.939999,52.110001,50.240002,51.709999,8296500,51.534233
2016-02-05,54.93,54.93,52.73,53.189999,8011600,53.009202
2016-02-04,54.779999,55.91,54.34,55.240002,5158600,55.052237
2016-02-03,55.139999,55.369999,52.689999,55.080002,9194100,54.892781
2016-02-02,55.450001,55.48,54.080002,54.400002,7606600,54.215092
2016-02-01,55.810001,57.029999,55.439999,56.52,4469300,56.327885
2016-01-29,54.400002,56.549999,54.349998,56.470001,6310300,56.278056
2016-01-28,54.380001,54.50,52.779999,53.93,6569700,53.746688
2016-01-27,54.150002,55.310001,52.740002,53.360001,7340000,53.178626
2016-01-26,53.470001,54.720001,53.310001,54.509998,4992100,54.324715
2016-01-25,54.400002,54.540001,52.959999,53.139999,6256300,52.959373
