Date,Open,High,Low,Close,Volume,Adj Close
2017-02-24,235.460007,236.789993,235.410004,236.740005,77141500,236.740005
2017-02-23,236.880005,236.899994,235.559998,236.440002,70424700,236.440002
2017-02-22,236.020004,236.539993,235.830002,236.279999,59227500,236.279999
2017-02-21,235.520004,236.690002,235.509995,236.490005,77150800,236.490005
2017-02-17,233.949997,235.089996,233.929993,235.089996,70077600,235.089996
2017-02-16,234.949997,235.160004,233.850006,234.720001,81062900,234.720001
2017-02-15,233.449997,235.139999,233.389999,234.919998,80150800,234.919998
2017-02-14,232.559998,233.710007,232.160004,233.699997,67794500,233.699997
2017-02-13,232.080002,233.070007,232.050003,232.770004,53275200,232.770004
2017-02-10,231.00,231.770004,230.619995,231.509995,63630300,231.509995
2017-02-09,229.240005,230.949997,229.240005,230.600006,63353200,230.600006
2017-02-08,228.940002,229.389999,228.309998,229.240005,50235200,229.240005
2017-02-07,229.380005,229.660004,228.720001,228.940002,54614900,228.940002
2017-02-06,228.869995,229.330002,228.539993,228.929993,56153300,228.929993
2017-02-03,228.820007,229.550003,228.460007,229.339996,78056400,229.339996
2017-02-02,227.619995,228.100006,226.820007,227.770004,67943600,227.770004
2017-02-01,227.529999,228.589996,226.940002,227.619995,74366500,227.619995
2017-01-31,226.979996,227.600006,226.320007,227.529999,71553600,227.529999
2017-01-30,228.169998,228.199997,226.410004,227.550003,74930800,227.550003
2017-01-27,229.419998,229.589996,228.759995,228.970001,56311600,228.970001
2017-01-26,229.399994,229.710007,229.009995,229.330002,58208000,229.330002
2017-01-25,228.699997,229.570007,228.509995,229.570007,80932500,229.570007
2017-01-24,226.399994,228.080002,226.270004,227.600006,89144800,227.600006
2017-01-23,226.740005,226.809998,225.270004,226.149994,72331900,226.149994
2017-01-20,226.699997,227.309998,225.970001,226.740005,116431700,226.740005
2017-01-19,226.839996,227.00,225.410004,225.910004,65357500,225.910004
2017-01-18,226.539993,226.800003,225.899994,226.75,51146400,226.75
2017-01-17,226.309998,226.779999,225.800003,226.25,59261200,226.25
2017-01-13,226.729996,227.399994,226.690002,227.050003,61907200,227.050003
2017-01-12,226.50,226.75,224.960007,226.529999,70354400,226.529999
2017-01-11,226.360001,227.100006,225.589996,227.100006,71423200,227.100006
2017-01-10,226.479996,227.449997,226.009995,226.460007,61045000,226.460007
2017-01-09,226.910004,227.070007,226.419998,226.460007,46265300,226.460007
2017-01-06,226.529999,227.75,225.899994,227.210007,69536300,227.210007
2017-01-05,226.270004,226.580002,225.479996,226.399994,77145900,226.399994
2017-01-04,225.240005,226.75,225.240005,226.580002,75801800,226.580002
2017-01-03,225.039993,225.830002,223.880005,225.240005,89895000,225.240005
2016-12-30,224.729996,224.830002,222.729996,223.529999,101301800,223.529999
2016-12-29,224.479996,224.889999,223.839996,224.350006,47719500,224.350006
2016-12-28,226.570007,226.589996,224.270004,224.399994,59776300,224.399994
2016-12-27,226.020004,226.729996,226.00,226.270004,41054400,226.270004
2016-12-23,225.429993,225.720001,225.210007,225.710007,36251400,225.710007
2016-12-22,225.600006,225.740005,224.919998,225.380005,56219100,225.380005
2016-12-21,226.25,226.449997,225.770004,225.770004,67909000,225.770004
2016-12-20,226.149994,226.570007,225.880005,226.399994,89838800,226.399994
2016-12-19,225.25,226.020004,225.080002,225.529999,90341100,225.529999
2016-12-16,226.009995,226.080002,224.669998,225.039993,156420200,225.039993
2016-12-15,226.160004,227.809998,225.889999,226.809998,124972600,225.480992
2016-12-14,227.410004,228.229996,225.369995,225.880005,142501800,224.556449
2016-12-13,227.020004,228.339996,227.00,227.759995,110477500,226.425423
2016-12-12,226.399994,226.960007,225.759995,226.25,102016100,224.924276
2016-12-09,225.410004,226.529999,225.369995,226.509995,88005800,225.182747
2016-12-08,224.570007,225.699997,224.259995,225.149994,99714400,223.830715
2016-12-07,221.520004,224.669998,221.380005,224.600006,110738100,223.28395
2016-12-06,221.220001,221.740005,220.660004,221.699997,59877400,220.400934
2016-12-05,220.649994,221.399994,220.419998,221.00,67837800,219.705039
2016-12-02,219.669998,220.25,219.259995,219.679993,74840300,218.392766
2016-12-01,220.729996,220.729996,219.149994,219.570007,79040500,218.283425
2016-11-30,221.630005,221.820007,220.309998,220.380005,113291800,219.088676
2016-11-29,220.520004,221.440002,220.169998,220.910004,69886700,219.61557
2016-11-28,221.160004,221.479996,220.360001,220.479996,76572500,219.188081
2016-11-25,221.100006,221.559998,221.009995,221.520004,37872300,220.221996
2016-11-23,219.979996,220.759995,219.75,220.699997,56620200,219.406793
2016-11-22,220.509995,220.789993,219.729996,220.580002,67429000,219.287501
2016-11-21,219.169998,220.179993,219.00,220.149994,72402600,218.860013
